"Date";"Time";"timestamp";"SteamGen150";"SteamCon30MW";"SteamtoSugar110_3ATAPRDS";"Stmto3Old110_45ATAPRDS";"Stmto3New110_45ATAPRDS";"StmMillTurbine110_45ATAPRDS";"StmtoDistil110_45ATAPRDS_o";"Stm4MWTG110_45ATAPRDS";"ExtractionStm30MW";"Bleed2HPH1Stm";"Bleed1HPH2Stm";"TotalStmtoSug150";"Stmtodeareator150";"SteamGen35";"StmCons4";"StmCons45_55ATAPRDS";"Stm45_55ATADeareatorEjectorPRDS";"Extractionstm4";"TotalStmdistil";"StmtoEjector";"Stm35TDeareator";"StmtoSugDisti";"SteamGen70";"StmCons3Old35";"StmCons3New35";"StmDist70";"Stmto4_70TPH";"TotalStmtoSug70";"Firewood150";"Baggase150";"Firewood70";"Baggase70";"Firewood35";"Baggase35";"SlopCon"
"2024-11-06";"2024-11-22 12:28:00";"2024-11-22 12:33:10";3467.1;3467.1;0.0;0.0;0.0;0.0;0.0;0.0;2036.6;240.3;204.8;1885.3;142.4;781.2;781.2;0.0;0.0;539.8;413.6;9.8;82.8;0.0;1514.8;572.6;532.6;0.0;0.0;1483.9;0.0;1365.0;0.0;698.1;0.0;319.0;75.1
"2024-11-05";"2024-11-22 12:33:00";"2024-11-22 12:39:06";3419.0;3329.3;0.0;0.0;0.0;0.0;89.7;0.0;2046.2;230.3;199.3;1889.0;139.7;544.0;508.0;36.0;0.0;351.9;401.8;7.0;50.4;0.0;1494.8;568.9;519.4;0.0;0.0;1473.2;0.0;1356.7;0.0;692.0;0.0;244.0;49.6
"2024-11-04";"2024-11-22 12:39:00";"2024-11-22 12:45:02";3400.0;3305.7;0.0;0.0;0.0;0.0;94.3;0.0;2130.4;227.7;198.3;1985.2;131.7;540.7;540.7;0.0;0.0;401.9;395.6;7.6;61.2;0.0;1490.0;568.2;476.8;0.0;0.0;1471.1;0.0;1360.0;0.0;693.0;0.0;205.0;74.6
"2024-11-03";"2024-11-22 12:45:00";"2024-11-22 12:50:30";3208.5;3208.5;0.0;0.0;0.0;0.0;0.0;0.0;1929.1;217.8;188.4;1743.4;174.2;734.2;734.2;0.0;0.0;566.0;435.5;9.8;80.0;0.0;1325.6;574.7;326.1;0.0;0.0;1263.5;0.0;1293.7;0.0;631.2;0.0;287.0;88.8
"2024-11-02";"2024-11-22 12:50:00";"2024-11-22 12:54:34";2888.2;2888.2;0.0;0.0;0.0;0.0;0.0;0.0;1455.9;184.2;167.0;1183.0;192.5;718.2;718.2;0.0;0.0;552.7;433.8;9.8;75.9;0.0;957.1;594.4;0.0;0.0;0.0;909.8;0.0;1178.9;0.0;478.5;0.0;302.0;68.6
"2024-11-01";"2024-11-22 12:54:00";"2024-11-22 12:58:37";2602.7;2602.7;0.0;0.0;0.0;0.0;0.0;0.0;1323.6;156.6;149.5;1094.8;170.5;708.0;700.0;8.0;0.0;551.6;447.1;9.8;74.8;0.0;966.5;587.9;0.0;0.0;0.0;937.3;0.0;1084.5;0.0;483.3;0.0;300.0;76.9
"2024-11-22";"2024-11-23 09:31:00";"2024-11-23 09:38:15";3598.6;3598.6;0.0;0.0;0.0;0.0;0.0;0.0;2650.2;156.0;160.9;2519.7;120.2;797.1;797.1;0.0;0.0;570.5;471.5;9.8;85.5;0.0;1670.0;582.7;538.2;0.0;0.0;1623.6;0.0;1416.8;0.0;766.1;0.0;319.0;75.9
"2024-10-31";"2024-11-23 09:38:00";"2024-11-23 14:51:58";2314.4;2314.4;0.0;0.0;0.0;0.0;0.0;0.0;1214.1;129.2;130.8;1022.0;145.8;646.7;590.7;56.0;0.0;444.9;411.5;9.8;66.1;0.0;955.8;585.5;0.0;0.0;0.0;939.0;0.0;984.8;0.0;503.1;0.0;308.0;0.0
"2024-10-30";"2024-11-23 14:52:00";"2024-11-23 14:58:20";1897.2;1882.2;15.0;0.0;0.0;0.0;0.0;0.0;759.8;110.1;106.7;620.7;118.5;632.1;594.1;38.0;0.0;403.0;278.4;9.8;71.3;40.0;1100.8;576.7;141.0;0.0;0.0;1099.6;0.0;903.4;0.0;550.4;0.0;301.0;0.0
"2024-10-29";"2024-11-23 14:58:00";"2024-11-23 15:02:37";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;694.0;590.0;104.0;0.0;426.0;101.1;10.0;78.0;340.0;1367.8;557.0;391.6;0.0;0.0;1706.4;0.0;100.0;0.0;683.9;0.0;330.0;0.0
"2024-10-28";"2024-11-23 15:02:00";"2024-11-23 15:07:40";733.6;697.7;0.0;0.0;0.0;0.0;35.8;0.0;301.2;40.8;42.3;193.3;65.6;439.0;415.0;24.0;0.0;279.5;35.8;7.1;47.5;160.0;1109.9;548.0;236.6;0.0;0.0;1236.0;0.0;333.5;0.0;584.2;0.0;244.0;0.0
"2024-10-27";"2024-11-23 15:07:00";"2024-11-23 15:12:41";1914.3;1857.8;0.0;0.0;0.0;0.0;56.5;0.0;654.8;107.2;109.7;442.9;155.6;153.6;153.6;0.0;0.0;60.9;56.5;3.8;15.1;0.0;696.9;454.9;0.0;0.0;0.0;570.3;0.0;870.1;0.0;409.8;2.0;88.0;0.0
"2024-10-26";"2024-11-23 15:12:00";"2024-11-23 15:17:11";1819.3;1819.3;0.0;0.0;0.0;0.0;0.0;0.0;535.3;105.0;103.5;325.1;146.6;364.0;364.0;0.0;0.0;128.6;11.5;10.4;40.7;0.0;370.0;210.7;0.0;0.0;0.0;346.6;0.0;827.0;2.0;306.3;0.0;227.0;0.0
"2024-10-25";"2024-11-23 15:17:00";"2024-11-23 15:21:47";1189.0;1146.0;0.0;0.0;0.0;0.0;43.0;0.0;153.2;60.9;62.1;0.0;104.8;22.7;0.0;22.7;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;658.6;0.0;0.0;0.0;113.0;0.0
"2024-10-24";"2024-11-23 15:21:00";"2024-11-23 15:23:35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;39.0;0.0
"2024-10-23";"2024-11-23 15:23:00";"2024-11-23 15:25:26";380.6;380.6;0.0;0.0;0.0;0.0;0.0;0.0;28.0;17.3;21.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;211.4;0.0;0.0;0.0;0.0;0.0
"2024-10-22";"2024-11-23 15:25:00";"2024-11-23 15:27:46";1804.2;1804.2;0.0;0.0;0.0;0.0;0.0;0.0;139.5;97.4;95.1;0.0;139.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;902.1;0.0;0.0;0.0;0.0;0.0
"2024-10-21";"2024-11-23 15:27:00";"2024-11-23 15:29:30";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;238.0;0.0;0.0;0.0;0.0;0.0
"2024-10-20";"2024-11-23 15:29:00";"2024-11-23 15:30:35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"2024-10-19";"2024-11-23 15:30:00";"2024-11-23 15:31:07";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"2024-10-18";"2024-11-23 15:31:00";"2024-11-23 15:34:34";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;371.0;149.1;78.1;0.0;0.0;290.0;0.0;0.0;0.0;412.2;0.0;0.0;0.0
"2024-10-17";"2024-11-23 15:34:00";"2024-11-23 15:37:40";216.8;113.2;103.6;0.0;0.0;0.0;0.0;0.0;22.8;0.0;0.0;158.1;22.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.5;48.7;46.2;0.0;0.0;0.0;0.0;600.0;0.0;361.0;0.0;0.0;0.0
"2024-10-16";"2024-11-23 15:37:00";"2024-11-23 15:40:33";151.3;79.7;36.0;0.0;0.0;35.6;0.0;0.0;0.0;0.0;0.0;36.0;14.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;139.6;0.0;0.0;0.0;0.0;0.0;0.0;640.0;0.0;279.2;0.0;0.0;0.0
"2024-10-15";"2024-11-23 15:40:00";"2024-11-23 15:42:39";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;478.0;3.0;285.0;0.0;0.0;0.0
"2024-11-23";"2024-11-25 09:09:00";"2024-11-25 09:16:07";3604.8;3604.8;0.0;0.0;0.0;0.0;0.0;0.0;2638.8;153.8;159.7;2511.9;120.1;799.1;799.1;0.0;0.0;575.6;480.8;9.8;85.5;0.0;1673.3;580.9;541.5;0.0;0.0;1633.8;0.0;1419.2;0.0;767.6;0.0;320.0;76.7
"2024-11-24";"2024-11-25 09:16:00";"2024-11-25 09:21:06";3616.3;3612.3;4.0;0.0;0.0;0.0;0.0;0.0;2671.8;154.5;160.1;2539.7;120.7;784.5;782.5;2.0;0.0;569.1;469.2;9.8;86.4;0.0;1671.3;578.8;535.6;0.0;0.0;1634.8;0.0;1423.7;0.0;766.6;0.0;321.0;64.7
"2024-11-25";"2024-11-27 09:28:00";"2024-11-27 09:35:17";3601.5;3598.5;3.0;0.0;0.0;0.0;0.0;0.0;2677.0;153.0;159.2;2558.3;115.0;782.0;780.0;2.0;0.0;559.7;464.4;9.8;85.1;0.0;1677.4;580.7;543.2;0.0;0.0;1639.5;0.0;1417.9;0.0;769.4;0.0;319.0;61.1
"2024-11-26";"2024-11-27 09:35:00";"2024-11-27 09:41:28";3597.3;3594.3;3.0;0.0;0.0;0.0;0.0;0.0;2676.2;153.0;159.2;2553.4;114.3;788.8;787.8;1.0;0.0;575.5;479.5;9.8;87.6;0.0;1662.6;583.4;542.8;0.0;0.0;1617.5;0.0;1416.3;0.0;762.7;0.0;323.0;59.8
"2024-11-27";"2024-11-29 11:10:00";"2024-11-29 11:19:16";3617.5;3617.5;0.0;0.0;0.0;0.0;0.0;0.0;2703.1;154.2;160.4;2574.7;114.3;796.2;796.2;0.0;0.0;577.8;482.3;9.8;86.9;0.0;1676.8;582.8;544.3;0.0;0.0;1638.1;0.0;1424.2;0.0;769.2;0.0;318.0;71.9
